Co_Ref,Prospect_Outcome,Prospect_Renewal_Date,Call_Date,Membership_Renewal_Decision,Serious_Complaint,Other_Complaint,Discussion_on_Price_Increase,Renewal_Impact_Due_to_Price_Increase,Discount_or_Waiver_Requested,Call_Reschedule_Request,Explicit_Competitor_Mention,Explicit_Switching_Intent,Mentioned_Competitors,Desire_To_Cancel,Discount_Offered,Call_Number,call_year,rc_flag
BV1916,Churned,2023-07-08,,,,,,,,,,,,,,,,0
BV2030,Churned,2023-09-14,,,,,,,,,,,,,,,,0
BV2497,Churned,2024-04-17,,,,,,,,,,,,,,,,0
BV2850,Churned,2023-01-07,,,,,,,,,,,,,,,,0
BV3096,Won,2025-03-12,,,,,,,,,,,,,,,,0
BV3096,Won,2026-03-12,,,,,,,,,,,,,,,,0
BV3096,Won,2024-03-12,,,,,,,,,,,,,,,,0
BV3096,Won,2023-03-12,,,,,,,,,,,,,,,,0
BV3193,Won,2025-01-28,,,,,,,,,,,,,,,,0
BV3193,Won,2026-01-28,,,,,,,,,,,,,,,,0
BV3193,Won,2024-01-28,,,,,,,,,,,,,,,,0
BV3193,Won,2023-01-28,,,,,,,,,,,,,,,,0
BV3412,Won,2025-10-02,2025-09-05,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
BV3491,Won,2025-03-31,,,,,,,,,,,,,,,,0
BV3491,Won,2024-03-31,,,,,,,,,,,,,,,,0
BV3614,Churned,2024-10-04,2024-09-20,Yes,No,Yes,No,Yes,No,No,No,No,No,Desired to Cancel,No,1.0,2024.0,1
BV3712,Won,2026-02-21,2026-01-26,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2026.0,1
BV3799,Won,2025-01-18,,,,,,,,,,,,,,,,0
BV3799,Won,2024-01-18,,,,,,,,,,,,,,,,0
BV3799,Won,2026-01-18,,,,,,,,,,,,,,,,0
BV3799,Won,2023-01-18,,,,,,,,,,,,,,,,0
BV3868,Won,2024-09-27,2024-09-02,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
BV4149,Churned,2023-02-04,,,,,,,,,,,,,,,,0
BV4733,Won,2025-03-01,2025-02-04,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
BV4733,Won,2026-03-01,2026-02-09,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2026.0,1
BV4806,Won,2024-05-10,2024-04-16,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
BV5334,Won,2024-04-30,2024-04-03,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
BV5470,Won,2025-05-09,,,,,,,,,,,,,,,,0
BV5470,Won,2024-05-09,,,,,,,,,,,,,,,,0
BV5583,Won,2025-01-29,,,,,,,,,,,,,,,,0
BV5583,Won,2026-01-29,,,,,,,,,,,,,,,,0
BV5583,Won,2024-01-29,,,,,,,,,,,,,,,,0
BV5583,Won,2023-01-29,,,,,,,,,,,,,,,,0
BV6045,Won,2024-10-01,2024-09-04,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
BV6045,Won,2025-10-01,2025-09-03,No,No,Yes,Yes,No,No,No,No,No,No,Renewed,No,5.0,2025.0,1
BV6182,Won,2024-09-15,2024-08-22,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
BV6279,Won,2025-02-18,,,,,,,,,,,,,,,,0
BV6279,Won,2026-02-18,,,,,,,,,,,,,,,,0
BV6279,Won,2024-02-18,,,,,,,,,,,,,,,,0
BV6279,Won,2023-02-18,,,,,,,,,,,,,,,,0
BV6360,Won,2024-10-09,2024-09-12,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
BV6539,Won,2026-01-29,,,,,,,,,,,,,,,,0
BV6539,Won,2025-01-29,,,,,,,,,,,,,,,,0
BV6539,Won,2024-01-29,,,,,,,,,,,,,,,,0
BV6539,Won,2023-01-29,,,,,,,,,,,,,,,,0
BV6778,Churned,2025-01-29,,,,,,,,,,,,,,,,0
BV6778,Won,2024-01-29,,,,,,,,,,,,,,,,0
BV6778,Won,2023-01-29,,,,,,,,,,,,,,,,0
BV7106,Won,2025-07-29,,,,,,,,,,,,,,,,0
BV7106,Won,2024-07-29,,,,,,,,,,,,,,,,0
BV7106,Won,2023-07-29,,,,,,,,,,,,,,,,0
BV7890,Won,2024-09-22,2024-08-29,Yes,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
BV8279,Churned,2023-09-15,,,,,,,,,,,,,,,,0
BV8361,Won,2023-03-05,,,,,,,,,,,,,,,,0
BV8370,Won,2025-07-08,,,,,,,,,,,,,,,,0
BV8370,Won,2024-07-08,,,,,,,,,,,,,,,,0
BV8370,Won,2023-07-08,,,,,,,,,,,,,,,,0
BV8581,Won,2024-05-19,2024-04-24,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
BV8581,Won,2025-05-19,2025-04-24,No,No,No,No,No,No,No,No,No,No,Renewed,No,10.0,2025.0,1
BV8829,Won,2025-04-23,,,,,,,,,,,,,,,,0
BV9123,Won,2024-06-22,2024-05-30,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
BV9797,Churned,2023-01-06,,,,,,,,,,,,,,,,0
BV9847,Won,2026-02-03,,,,,,,,,,,,,,,,0
BV9927,Won,2024-08-01,2024-07-05,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
BW0139,Won,2025-09-23,2025-08-27,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
BW0221,Churned,2023-11-24,,,,,,,,,,,,,,,,0
BW0406,Won,2025-11-08,2025-10-13,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,11.0,2025.0,1
BW0432,Churned,2023-01-31,,,,,,,,,,,,,,,,0
BW0604,Churned,2024-11-03,2024-10-07,No,unknown,unknown,No,No,No,No,No,No,No,Desired to Cancel,No,2.0,2024.0,1
BW2160,Churned,2025-03-18,2025-02-19,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,1.0,2025.0,1
BW2334,Churned,2023-01-22,,,,,,,,,,,,,,,,0
BW2373,Won,2025-05-27,,,,,,,,,,,,,,,,0
BW2373,Won,2024-05-27,,,,,,,,,,,,,,,,0
BW2680,Won,2024-12-02,2024-11-13,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,4.0,2024.0,1
BW2680,Won,2025-12-02,2025-11-05,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,5.0,2025.0,1
BW2753,Won,2025-02-21,,,,,,,,,,,,,,,,0
BW2753,Won,2026-02-21,,,,,,,,,,,,,,,,0
BW2753,Won,2024-02-21,,,,,,,,,,,,,,,,0
BW2753,Won,2023-02-21,,,,,,,,,,,,,,,,0
BW2926,Won,2025-08-06,2025-07-22,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
BW2944,Won,2024-10-31,2024-10-04,No,No,No,No,No,No,No,Yes,No,Yes,Renewed,No,2.0,2024.0,1
BW3274,Won,2025-11-14,2025-10-20,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
BW3344,Churned,2023-07-27,,,,,,,,,,,,,,,,0
BW3354,Churned,2026-01-27,,,,,,,,,,,,,,,,0
BW3461,Won,2025-10-23,2025-10-01,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
BW3545,Won,2025-01-09,2024-12-10,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,5.0,2024.0,1
BW3545,Won,2026-01-09,2025-12-19,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,9.0,2025.0,1
BW3603,Won,2026-02-11,2026-01-15,No,No,Yes,No,No,No,No,No,No,Yes,Renewed,No,1.0,2026.0,1
BW3605,Won,2025-11-28,,,,,,,,,,,,,,,,0
BW3838,Churned,2023-06-20,,,,,,,,,,,,,,,,0
BW3996,Won,2025-07-22,,,,,,,,,,,,,,,,0
BW3996,Won,2024-07-22,,,,,,,,,,,,,,,,0
BW3996,Won,2023-07-22,,,,,,,,,,,,,,,,0
BW4000,Won,2025-06-05,2025-04-30,No,No,Yes,Yes,No,No,No,No,No,No,Renewed,Yes,1.0,2025.0,1
BW4097,Won,2024-05-19,2024-04-22,No,No,No,No,No,No,Yes,No,No,No,Not Discussed,No,1.0,2024.0,1
BW4097,Won,2025-05-19,2025-05-02,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Desired to Cancel,Yes,7.0,2025.0,1
BW4146,Churned,2025-06-11,,,,,,,,,,,,,,,,0
BW4146,Won,2024-06-11,,,,,,,,,,,,,,,,0
BW4146,Won,2023-06-11,,,,,,,,,,,,,,,,0
BW4465,Won,2025-06-19,,,,,,,,,,,,,,,,0
BW4848,Won,2025-12-14,,,,,,,,,,,,,,,,0
BW4848,Won,2024-12-14,,,,,,,,,,,,,,,,0
BW4848,Won,2023-12-14,,,,,,,,,,,,,,,,0
BW4871,Churned,2025-03-02,2025-02-05,unknown,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
BW5244,Won,2025-12-18,2025-11-21,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2025.0,1
BW5373,Churned,2023-12-10,,,,,,,,,,,,,,,,0
BW5860,Won,2026-01-30,,,,,,,,,,,,,,,,0
BW5860,Won,2025-01-30,,,,,,,,,,,,,,,,0
BW5860,Won,2024-01-30,,,,,,,,,,,,,,,,0
BW5860,Won,2023-01-30,,,,,,,,,,,,,,,,0
BW6102,Won,2024-10-25,2024-09-30,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
BW6102,Won,2025-10-25,2025-10-01,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
BW6607,Won,2026-03-05,2026-02-11,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2026.0,1
BW6658,Won,2025-02-28,2025-02-03,No,No,No,No,No,No,No,Yes,No,Yes,Not Discussed,No,1.0,2025.0,1
BW7294,Churned,2024-01-30,,,,,,,,,,,,,,,,0
BW7294,Won,2023-01-30,,,,,,,,,,,,,,,,0
BW7503,Won,2024-01-31,,,,,,,,,,,,,,,,0
BW7503,Won,2023-01-31,,,,,,,,,,,,,,,,0
BW7566,Won,2025-05-30,,,,,,,,,,,,,,,,0
BW7566,Won,2024-05-30,,,,,,,,,,,,,,,,0
BW7566,Won,2023-05-30,,,,,,,,,,,,,,,,0
BW7853,Won,2026-03-07,,,,,,,,,,,,,,,,0
BW7919,Won,2026-02-24,,,,,,,,,,,,,,,,0
BW7919,Won,2025-02-24,,,,,,,,,,,,,,,,0
BW7919,Won,2024-02-24,,,,,,,,,,,,,,,,0
BW7919,Won,2023-02-24,,,,,,,,,,,,,,,,0
BW8561,Won,2025-02-03,,,,,,,,,,,,,,,,0
BW8561,Won,2026-02-03,,,,,,,,,,,,,,,,0
BW8561,Won,2024-02-03,,,,,,,,,,,,,,,,0
BW8786,Won,2025-05-06,2025-04-09,unknown,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
BW9206,Won,2026-01-30,2026-01-16,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2026.0,1
BW9346,Won,2025-07-03,2025-06-09,No,No,Yes,Yes,Yes,No,No,No,No,No,Desired to Cancel,No,1.0,2025.0,1
BW9506,Churned,2024-02-14,,,,,,,,,,,,,,,,0
BW9684,Won,2025-01-30,,,,,,,,,,,,,,,,0
BW9684,Won,2026-01-30,,,,,,,,,,,,,,,,0
BW9684,Won,2024-01-30,,,,,,,,,,,,,,,,0
BW9684,Won,2023-01-30,,,,,,,,,,,,,,,,0
BW9711,Won,2024-12-06,,,,,,,,,,,,,,,,0
BW9711,Won,2025-12-06,,,,,,,,,,,,,,,,0
BW9711,Won,2023-12-06,,,,,,,,,,,,,,,,0
BW9935,Won,2025-09-05,2025-08-11,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
BX0239,Won,2024-07-14,2024-06-20,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
BX0239,Won,2025-07-14,2025-06-18,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
BX0353,Won,2025-10-05,2025-09-08,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,13.0,2025.0,1
BX0607,Churned,2025-08-03,,,,,,,,,,,,,,,,0
BX0607,Won,2024-08-03,,,,,,,,,,,,,,,,0
BX0679,Won,2025-06-25,,,,,,,,,,,,,,,,0
BX0679,Won,2024-06-25,,,,,,,,,,,,,,,,0
BX0679,Won,2023-06-25,,,,,,,,,,,,,,,,0
BX0815,Won,2024-10-19,2024-09-26,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,4.0,2024.0,1
BX0815,Won,2025-10-19,2025-09-23,No,No,No,No,No,No,No,No,No,No,Renewed,No,8.0,2025.0,1
BX1116,Won,2025-11-26,,,,,,,,,,,,,,,,0
BX1662,Won,2025-11-26,,,,,,,,,,,,,,,,0
BX1943,Won,2025-08-09,,,,,,,,,,,,,,,,0
BX1943,Won,2024-08-09,,,,,,,,,,,,,,,,0
BX1943,Won,2023-08-09,,,,,,,,,,,,,,,,0
BX2236,Won,2025-06-23,,,,,,,,,,,,,,,,0
BX2236,Won,2024-06-23,,,,,,,,,,,,,,,,0
BX2236,Won,2023-06-23,,,,,,,,,,,,,,,,0
BX2340,Churned,2024-01-25,,,,,,,,,,,,,,,,0
BX2340,Won,2023-01-25,,,,,,,,,,,,,,,,0
BX4495,Won,2024-10-31,2024-10-04,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
BX5070,Won,2024-10-28,2024-10-01,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
BX5273,Churned,2023-01-31,,,,,,,,,,,,,,,,0
BX5659,Won,2025-03-06,,,,,,,,,,,,,,,,0
BX5659,Won,2026-03-06,,,,,,,,,,,,,,,,0
BX5659,Won,2024-03-06,,,,,,,,,,,,,,,,0
BX5659,Won,2023-03-06,,,,,,,,,,,,,,,,0
BX5749,Won,2025-08-23,,,,,,,,,,,,,,,,0
BX5749,Won,2024-08-23,,,,,,,,,,,,,,,,0
BX7133,Won,2024-10-20,2024-09-30,No,No,Yes,Yes,No,No,No,No,No,No,Renewed,Yes,3.0,2024.0,1
BX7267,Won,2025-10-24,,,,,,,,,,,,,,,,0
BX7267,Won,2024-10-24,,,,,,,,,,,,,,,,0
BX7267,Won,2023-10-24,,,,,,,,,,,,,,,,0
BX7281,Won,2025-08-28,,,,,,,,,,,,,,,,0
BX7332,Churned,2023-02-04,,,,,,,,,,,,,,,,0
BX7956,Won,2024-05-25,2024-04-24,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
BX7956,Won,2025-05-25,2025-05-08,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2025.0,1
BX8126,Won,2025-01-14,2024-12-18,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
BX8527,Churned,2025-01-31,,,,,,,,,,,,,,,,0
BX8527,Won,2024-01-31,,,,,,,,,,,,,,,,0
BX8527,Won,2023-01-31,,,,,,,,,,,,,,,,0
BX8565,Won,2025-04-18,,,,,,,,,,,,,,,,0
BX8565,Won,2024-04-18,,,,,,,,,,,,,,,,0
BX8565,Won,2023-04-18,,,,,,,,,,,,,,,,0
BX8961,Won,2025-02-28,2025-02-03,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
BX9070,Won,2025-12-05,,,,,,,,,,,,,,,,0
BX9070,Won,2024-12-05,,,,,,,,,,,,,,,,0
BX9070,Won,2023-12-05,,,,,,,,,,,,,,,,0
BX9959,Won,2026-02-28,2026-02-10,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2026.0,1
BX9989,Won,2025-06-29,2025-06-02,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,10.0,2025.0,1
BY0093,Won,2024-10-12,2024-09-26,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
BY0104,Won,2025-08-26,,,,,,,,,,,,,,,,0
BY0104,Won,2024-08-26,,,,,,,,,,,,,,,,0
BY0104,Won,2023-08-26,,,,,,,,,,,,,,,,0
BY0105,Won,2026-02-18,,,,,,,,,,,,,,,,0
BY0128,Won,2025-01-14,,,,,,,,,,,,,,,,0
BY0128,Won,2026-01-14,,,,,,,,,,,,,,,,0
BY0128,Won,2024-01-14,,,,,,,,,,,,,,,,0
BY0128,Won,2023-01-14,,,,,,,,,,,,,,,,0
BY1050,Won,2025-07-22,2025-07-02,No,No,No,No,No,No,No,No,No,No,Renewed,No,4.0,2025.0,1
BY1459,Churned,2025-03-14,2025-02-20,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
BY1947,Won,2025-09-16,,,,,,,,,,,,,,,,0
BY2027,Churned,2025-04-11,,,,,,,,,,,,,,,,0
BY2245,Won,2025-02-15,2025-01-23,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
BY2502,Won,2026-02-13,,,,,,,,,,,,,,,,0
BY2539,Won,2026-02-27,2026-02-02,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2026.0,1
BY2683,Won,2026-02-11,,,,,,,,,,,,,,,,0
BY2991,Won,2023-11-19,,,,,,,,,,,,,,,,0
BY3269,Churned,2023-01-21,,,,,,,,,,,,,,,,0
BY3447,Churned,2023-07-08,,,,,,,,,,,,,,,,0
BY3547,Churned,2023-08-25,,,,,,,,,,,,,,,,0
BY3785,Won,2025-02-09,2025-01-20,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
BY4007,Won,2025-01-04,2024-12-09,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
BY4867,Won,2025-09-13,,,,,,,,,,,,,,,,0
BY5022,Won,2025-10-09,2025-09-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
BY5342,Won,2025-10-15,2025-09-18,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
BY5801,Won,2025-12-18,2025-11-03,No,No,Yes,Yes,No,No,No,No,No,No,Desired to Cancel,No,1.0,2025.0,1
BY5856,Won,2025-03-04,2025-02-05,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
BY5856,Won,2026-03-04,2026-02-05,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2026.0,1
BY6069,Won,2024-11-09,,,,,,,,,,,,,,,,0
BY6069,Won,2025-11-09,,,,,,,,,,,,,,,,0
BY6069,Won,2023-11-09,,,,,,,,,,,,,,,,0
BY6392,Won,2025-02-20,,,,,,,,,,,,,,,,0
BY6392,Won,2026-02-20,,,,,,,,,,,,,,,,0
BY6392,Won,2024-02-20,,,,,,,,,,,,,,,,0
BY6775,Won,2025-06-23,,,,,,,,,,,,,,,,0
BY6775,Won,2024-06-23,,,,,,,,,,,,,,,,0
BY6775,Won,2023-06-23,,,,,,,,,,,,,,,,0
BY6795,Churned,2023-06-25,,,,,,,,,,,,,,,,0
BY7269,Won,2025-07-27,2025-06-23,No,No,No,No,No,No,No,No,No,No,Renewed,No,5.0,2025.0,1
BY7564,Won,2024-06-22,2024-06-06,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
BY7564,Won,2025-06-22,2025-05-28,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,4.0,2025.0,1
BY7690,Won,2024-11-08,2024-10-25,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
BY8020,Won,2025-11-02,2025-10-06,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
BY8095,Won,2025-06-19,2025-06-03,No,No,No,No,No,No,No,No,No,No,Renewed,Yes,1.0,2025.0,1
BY8178,Won,2025-11-28,2025-11-14,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
BY8677,Churned,2025-03-14,,,,,,,,,,,,,,,,0
BY8963,Won,2025-08-03,,,,,,,,,,,,,,,,0
BY8963,Won,2024-08-03,,,,,,,,,,,,,,,,0
BY8963,Won,2023-08-03,,,,,,,,,,,,,,,,0
BY9030,Won,2024-07-04,2024-06-19,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
BY9112,Churned,2024-06-30,2024-05-16,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
BY9195,Won,2025-02-05,,,,,,,,,,,,,,,,0
BY9195,Churned,2026-02-05,,,,,,,,,,,,,,,,0
BY9195,Won,2024-02-05,,,,,,,,,,,,,,,,0
BY9195,Won,2023-02-05,,,,,,,,,,,,,,,,0
BY9265,Won,2025-07-30,,,,,,,,,,,,,,,,0
BY9265,Won,2024-07-30,,,,,,,,,,,,,,,,0
BY9265,Won,2023-07-30,,,,,,,,,,,,,,,,0
BY9508,Won,2024-09-13,2024-08-01,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
BY9999,Won,2026-02-07,,,,,,,,,,,,,,,,0
BY9999,Won,2025-02-07,,,,,,,,,,,,,,,,0
BY9999,Won,2024-02-07,,,,,,,,,,,,,,,,0
BY9999,Won,2023-02-07,,,,,,,,,,,,,,,,0
BZ0132,Won,2025-02-07,,,,,,,,,,,,,,,,0
BZ0132,Won,2026-02-07,,,,,,,,,,,,,,,,0
BZ0132,Won,2024-02-07,,,,,,,,,,,,,,,,0
BZ0132,Won,2023-02-07,,,,,,,,,,,,,,,,0
BZ0369,Won,2025-01-25,,,,,,,,,,,,,,,,0
BZ0369,Won,2026-01-25,,,,,,,,,,,,,,,,0
BZ0369,Won,2024-01-25,,,,,,,,,,,,,,,,0
BZ0371,Won,2025-08-01,2025-07-18,No,No,No,No,No,No,No,No,No,No,Renewed,No,6.0,2025.0,1
BZ0389,Won,2025-03-15,2025-02-20,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
BZ0743,Won,2024-05-04,2024-04-08,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
BZ1029,Won,2024-10-18,2024-09-12,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
BZ1069,Won,2025-07-19,,,,,,,,,,,,,,,,0
BZ1069,Won,2024-07-19,,,,,,,,,,,,,,,,0
BZ1069,Won,2023-07-19,,,,,,,,,,,,,,,,0
BZ1159,Won,2025-06-08,2025-05-20,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
BZ1162,Won,2025-05-17,2025-04-29,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
BZ1264,Churned,2023-02-06,,,,,,,,,,,,,,,,0
BZ1297,Won,2025-02-22,2025-01-28,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
BZ1297,Won,2026-02-22,2026-01-22,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2026.0,1
BZ2052,Won,2026-01-17,,,,,,,,,,,,,,,,0
BZ2181,Won,2025-12-10,2025-11-17,No,No,No,No,No,No,No,No,No,No,Renewed,No,5.0,2025.0,1
BZ2358,Won,2024-11-28,2024-11-05,No,No,Yes,No,No,No,No,No,No,Yes,Renewed,No,1.0,2024.0,1
BZ2396,Won,2024-06-15,2024-05-28,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Renewed,Yes,3.0,2024.0,1
BZ2423,Won,2025-07-04,2025-06-11,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
BZ2632,Churned,2023-06-03,,,,,,,,,,,,,,,,0
BZ2896,Won,2025-05-30,2025-04-23,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
BZ3000,Won,2024-11-28,2024-11-07,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
BZ3000,Won,2025-11-28,2025-10-29,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
BZ3040,Won,2025-01-04,,,,,,,,,,,,,,,,0
BZ3040,Won,2026-01-04,,,,,,,,,,,,,,,,0
BZ3040,Won,2024-01-04,,,,,,,,,,,,,,,,0
BZ3441,Churned,2023-07-21,,,,,,,,,,,,,,,,0
BZ3606,Won,2025-01-19,2024-12-23,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2024.0,1
BZ3606,Won,2026-01-19,2025-12-23,No,No,No,No,No,No,No,No,No,No,Renewed,No,4.0,2025.0,1
BZ3745,Won,2025-04-19,,,,,,,,,,,,,,,,0
BZ4140,Won,2025-02-16,,,,,,,,,,,,,,,,0
BZ4140,Won,2026-02-16,,,,,,,,,,,,,,,,0
BZ4140,Won,2024-02-16,,,,,,,,,,,,,,,,0
BZ4140,Won,2023-02-16,,,,,,,,,,,,,,,,0
BZ4347,Won,2025-04-08,2025-03-13,No,unknown,unknown,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
BZ4377,Won,2024-09-10,2024-08-20,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
BZ4682,Won,2024-09-06,2024-08-14,unknown,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
BZ4699,Won,2025-08-09,,,,,,,,,,,,,,,,0
BZ4699,Won,2024-08-09,,,,,,,,,,,,,,,,0
BZ4699,Won,2023-08-09,,,,,,,,,,,,,,,,0
BZ4772,Won,2025-02-21,2025-01-29,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
BZ4772,Won,2026-02-21,2026-01-27,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2026.0,1
BZ4835,Won,2026-01-31,,,,,,,,,,,,,,,,0
BZ4981,Won,2024-10-20,2024-09-23,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
BZ5168,Won,2025-08-02,,,,,,,,,,,,,,,,0
BZ5635,Churned,2023-04-23,,,,,,,,,,,,,,,,0
BZ6461,Won,2025-04-06,,,,,,,,,,,,,,,,0
BZ6461,Won,2024-04-06,,,,,,,,,,,,,,,,0
BZ6461,Won,2023-04-06,,,,,,,,,,,,,,,,0
BZ6558,Won,2025-07-24,2025-07-09,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
BZ6691,Won,2025-03-24,,,,,,,,,,,,,,,,0
BZ6691,Won,2024-03-24,,,,,,,,,,,,,,,,0
BZ6691,Won,2023-03-24,,,,,,,,,,,,,,,,0
BZ7296,Won,2024-11-04,,,,,,,,,,,,,,,,0
BZ7296,Won,2025-11-04,,,,,,,,,,,,,,,,0
BZ7296,Won,2023-11-04,,,,,,,,,,,,,,,,0
BZ7302,Churned,2025-04-12,2025-03-18,No,unknown,unknown,No,No,No,No,No,No,No,Not Discussed,No,3.0,2025.0,1
BZ8220,Churned,2025-01-17,,,,,,,,,,,,,,,,0
BZ8261,Won,2025-03-22,,,,,,,,,,,,,,,,0
BZ8261,Won,2024-03-22,,,,,,,,,,,,,,,,0
BZ8261,Won,2023-03-22,,,,,,,,,,,,,,,,0
BZ8432,Churned,2023-06-14,,,,,,,,,,,,,,,,0
BZ8633,Churned,2024-09-25,,,,,,,,,,,,,,,,0
BZ8645,Won,2025-06-26,2025-05-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
BZ8980,Won,2025-11-23,,,,,,,,,,,,,,,,0
BZ8980,Won,2024-11-23,,,,,,,,,,,,,,,,0
BZ8980,Won,2023-11-23,,,,,,,,,,,,,,,,0
BZ9132,Won,2025-02-28,2025-02-04,No,No,Yes,Yes,No,No,No,No,No,Yes,Renewed,No,2.0,2025.0,1
